DHL,dhl
joy of life,lebensfreude
card game,kartenspiel
pedagogy,pädagogik
performance,aufführung
diary,tagebuch
unconsciously,unbewusst
hidden,verborgen
evade,ausweichen
there,hin
possibly,möglicherweise
analyze,analysieren
hunting,jagen
management,management
Zurich,zürich
public,öffentlichkeit
ingredient,bestandteil
actually,tatsächlich
file,datei
contribution,beitrag
excavator,bagger
gloves,handschuhe
double bass,kontrabass
obey,gehorchen
chest,truhe
rat,ratte
link,verknüpfung
wait,abwarten
era,ära
fall,stürzen
overcoming,überwindung
take action,ergreifen
saliva,speichel
monotonous,eintönig
extroverted,extrovertiert
detailed,detailliert
draw,unentschieden
dusty,staubig
property,grundstück
ax,beil
caterpillar,raupe
suspicion,verdacht
marry,heiraten
mafia,mafia
limit,limit
speaker,redner
race,rasse
sect,sekte
turn around,wenden
presentation,referat
donate,spenden
mixture,mischung
diversity,diversität
documents,unterlagen
player,spieler
striking,auffallend
checkered,kariert
support,stütze
forced,gezwungen
constructive,konstruktiv
barren,karg
set up,aufstellen
several times,mehrmals
scold,schimpfen
explore,erforschen
covering,hülle
give in,nachgeben
block,block
brake,bremsen
run,lauf
ancestors,vorfahren
vegan,vegan
understanding,verständigung
distrust,misstrauen
nostalgia,nostalgie
always,stets
insufficient,ungenügend
FDP,fdp
diversion,ablenkung
Tuesday,dienstag
transition,übergang
department,abteilung
member,mitglied
Muenster,münster
knowledge,kenntnis
time,zeitpunkt
Brazil,brasilien
Angela Merkel,angela merkel
copy,kopieren
plane,hobel
options,optionen
open up,aufmachen
chalk,kreide
shouting,geschrei
dandelion,löwenzahn
lemonade,limonade
mushrooms,pilze
Denmark,dänemark
moor,moor
stage fright,lampenfieber
accompany,begleiten
push,schieben
pay,bezahlung
paradise,paradies
spring,brunnen
poster,plakat
self-confidence,selbstvertrauen
volcano,vulkan
antisocial,asozial
oats,hafer
deadline,frist
fairy,fee
assume,vermuten
disadvantages,nachteile
shine,strahlen
coast,küste
steer,lenken
my,mein
reptile,reptil
explanation,erläuterung
Bern,bern
crisp,knackig
width,breite
tsunami,tsunami
allowed,erlaubt
picasso,picasso
outside,außen
arrival,ankunft
thorough,gründlich
although,obwohl
encounter,begegnung
assembly line,fließband
business administration,bwl
quickly,rasch
visually,visuell
write down,aufschreiben
transparency,transparenz
frost,frost
broadcast,sendung
cut,schnitt
disco,disco
bend over,bücken
sweep,fegen
presence,anwesenheit
unequal,ungleich
terrible,furchtbar
regional,regional
distribution,verteilung
become,werden
execution,ausführung
procedure,verfahren
August,august
observe,beachten
exclusion,ausgrenzung
annoying,nervend
Iraq,irak
tailor,schneider
Morocco,marokko
trombone,posaune
terrific,hervorragend
haphazard,planlos
blackbird,amsel
provided,versehen
payment,zahlung
assess,einschätzen
powder,pulver
anesthesia,narkose
worldwide,weltweit
breathing,atmung
scrap,schrott
neighborhood,nachbarschaft
govern,regieren
no idea,keine ahnung
financial support,forderung
save,retten
witness,zeuge
imprisonment,haft
Spanish,spanisch
differentiate,differenzieren
outline,gliederung
renewal,erneuerung
multiplication,multiplikation
chili,chili
neighboring country,nachbarland
negotiate,verhandeln
rock,schaukeln
indulgence,nachsicht
souvenir,andenken
code,code
pluck,zupfen
exam,examen
enormous,enorm
include,beinhalten
drill,bohren
self-employment,selbstständigkeit
sender,sender
dressing,dressing
resolution,beschluss
headgear,kopfbedeckung
news,neuigkeit
Vatican,vatikan
surfing,surfen
afford,leisten
facts,sachverhalt
hippie,hippie
fit,passen
relevant,relevant
unclear,undeutlich
antiquity,altertum
camel,kamel
tailcoat,frack
dive,tauchen
from,von
vampire,vampir
rubber stamp,stempel
musical,musical
pretzel,brezel
tonne,tonne
entry,eintritt
needed,gebraucht
perfume,parfum
lively,munter
postman,briefträger
east,östlich
blurred,verschwommen
evaluation,auswertung
Vespa,vespa
fatal,tödlich
intent,vorsatz
hardware,hardware
individuality,individualität
inheritance,vererbung
invent,erfinden
base,base
change,wechseln
Wikipedia,wikipedia
flatulence,blähungen
acquaintance,bekannte
suicide,selbstmord
barrier,absperrung
useful,brauchbar
married,verheiratet
ideal,ideal
wake up,aufwachen
sore,weh
togetherness,zweisamkeit
generous,großzügig
Baden-Württemberg,baden-württemberg
irrelevant,irrelevant
layer,schicht
against,gegen
exploit,ausnutzen
limited,beschränkt
only,einzig
sociology,soziologie
access,zugang
customer,kunde
impede,verhindern
implementation,umsetzung
September,september
grill,grillen
moped,mofa
evenly,gleichmäßig
bass,bass
move,umziehen
salutation,anrede
dresser,kommode
import,import
viola,bratsche
hectic,hektisch
permanent,permanent
locally,örtlich
sales volume,umsatz
ferry,fähre
yogurt,joghurt
close,zumachen
conjure,zaubern
forgetful,vergesslich
wardrobe,garderobe
lenses,linsen
carefree,unbeschwert
skyscraper,wolkenkratzer
Hungary,ungarn
blossom,blüte
forgive,vergeben
rogue,gauner
barrier,barriere
quote,zitat
clear up,klären
experiments,experimente
intensive,intensiv
sunny,sonnig
microphone,mikrofon
unknown,unbekannt
beautiful,wunderschön
song,song
Schmidt,schmidt
pass along,weitergeben
causality,kausalität
Beethoven,beethoven
James Bond,james bond
gay,schwul
act,agieren
fraternity,brüderlichkeit
sober,nüchtern
fall down,hinfallen
Joseph,josef
apply,anwenden
idiot,dummkopf
furnish,einrichten
promise,zusagen
unhurt,heil
just as,genauso
Statue of Liberty,freiheitsstatue
beyond,hinaus
Heidelberg,heidelberg
company,unternehmen
alternatively,alternativ
Leipzig,leipzig
translation,übersetzung
thanks to,dank
unbound,ungebunden
album,album
dealer,händler
kale,grünkohl
definitely,definitiv
whale,wal
polar bear,eisbär
incredible,unglaublich
kangaroo,känguru
alliance,bündnis
wasp,wespe
truck,lkw
tactics,taktik
sheikh,scheich
round,runde
embers,glut
agile,agil
stock,vorrat
care,sorgfalt
magician,magier
each other,gegenseitig
reprimand,tadel
plait,zopf
be amazed,staunen
lousy,mies
pit,grube
wisdom,klugheit
listless,lustlos
robot,roboter
little thing,kleinigkeit
rather,eher
brave,tapfer
pale,blass
gentleman,gentleman
agree,vereinbaren
Wednesday,mittwoch
butler,butler
discuss,besprechen
Neckar,neckar
vote,abstimmen
relation,relation
nonetheless,dennoch
Protestant,evangelisch
enlarge,vergrößern
vision,weitblick
fisherman,fischer
tournament,turnier
prepare,vorbereiten
accused,angeklagter
Canton,kanton
significant,bedeutsam
single,ledig
chapter,kapitel
discrimination,unterscheidung
historical,historisch
expect,erwarten
ecology,ökologie
addition,zusatz
authoritarian,autoritär
verbal,verbal
plate,platte
cafeteria,mensa
mattress,matratze
secretary,sekretärin
injured,verletzt
Thailand,thailand
agreement,übereinkunft
sensitive,einfühlsam
Moscow,moskau
stocking,strumpf
scandal,skandal
order,bestellen
breakdown,panne
initiative,initiative
pilot,pilot
be silent,schweigen
amount,betrag
violet,violett
visit,besuchen
dead,tote
spit,spucke
Lord of the rings,herr der ringe
inspiration,inspiration
stand out,auffallen
link,link
settle,schlichten
understand,kapieren
get started,loslegen
envelope,umschlag
interpret,deuten
straight ahead,geradeaus
Ferris wheel,riesenrad
district,stadtteil
staid,bieder
green,grüne
catalog,katalog
template,vorlage
togetherness,zusammengehörigkeit
following,folgend
once,einst
arrangement,anordnung
per,pro
randomly,zufällig
affirm,bejahen
leader,anführer
ard,ard
relax,relaxen
excuse,entschuldigen
almost,beinahe
seem,scheinen
available,vorhanden
diesel,diesel
tuba,tuba
cauliflower,blumenkohl
electronic,elektronisch
souvenir,souvenir
Syria,syrien
desk,pult
ant,ameise
balloon,ballon
automatically,automatisch
airy,luftig
bid,gebot
undershirt,unterhemd
parking,parkplatz
organ,orgel
cocoa,kakao
health insurance,krankenkasse
in total,gesamt
gesture,geste
apprentice,lehrling
maple,ahorn
worm,wurm
vice,laster
mine,mine
tropics,tropen
requirement,bedarf
udder,euter
comfort,bequemlichkeit
obtain,besorgen
Arabic,arabisch
condemn,verurteilen
welcome,willkommen
divide,einteilen
speaker,sprecher
Hanover,hannover
sympathy,anteilnahme
tackle,anpacken
mark,kennzeichen
therefore,daher
illustration,abbildung
control,regelung
step,treten
belong,gehören
support financially,fördern
academics,akademiker
clarify,verdeutlichen
tar,teer
canoe,kanu
relationship,verwandtschaft
involuntary,unfreiwillig
asparagus,spargel
fill,fülle
underline,unterstreichen
apple juice,apfelsaft
salmon,lachs
shine,glänzen
labyrinth,labyrinth
trowel,kelle
outstanding,herausragend
humility,demut
handwriting,handschrift
variety,abwechslung
Baroque,barock
unintentionally,unabsichtlich
nurse,krankenschwester
counter,theke
tray,tablett
risk,wagnis
pipe,pfeife
safari,safari
liberation,befreiung
purchase,kauf
tolerant,tolerant
inventor,erfinder
kidney,niere
cliché,klischee
balance,ausgeglichenheit
failure,ausfall
unfortunately,leider
iris,iris
phase of life,lebensabschnitt
return,kehren
confidential,vertraulich
fantastic,fantastisch
original,original
at least,mindestens
choose,auswählen
dynamic,dynamisch
medicine,arznei
multiple,mehrfach
ridiculous,lächerlich
write off,abschreiben
North Africa,nordafrika
over it,drüber
projector,beamer
financial support,förderung
impact,auswirkung
expansion,erweiterung
mediation,vermittlung
contemplation,betrachtung
output,ausgabe
institute,institut
classic,klassisch
phase,phase
Soviet Union,sowjetunion
oboe,oboe
egoist,egoist
presence,präsenz
throttle,drossel
wardrobe,kleiderschrank
lock,sperre
rocket,rakete
human rights,menschenrecht
insignificant,unbedeutend
pajamas,schlafanzug
pastor,pastor
last,zuletzt
decision,entschluss
teamwork,teamarbeit
hip,hüfte
giraffe,giraffe
housewife,hausfrau
cylinder,zylinder
tiles,fliesen
interruption,unterbrechung
entirety,gesamtheit
react,reagieren
downfall,untergang
slap in the face,ohrfeige
dreary,trist
incentive,ansporn
professional,profi
cultivation,anbau
moose,elch
joke,scherz
related,verwandt
charm,charme
sweet,bonbon
substitute,ersetzen
bad,arg
serve,bedienen
watch out,aufpassen
brd,brd
into,hinein
or,oder
branch,zweig
swallow,schlucken
Ulm,ulm
hum,summen
use,benutzung
ambiguous,zweideutig
surprised,überrascht
Federal Council,bundesrat
peel,schälen
including,inklusive
primarily,hauptsächlich
deceive,täuschen
riverbank,ufer
republic,republik
Otto,otto
convey,vermitteln
qualification,qualifikation
keyboard,keyboard
South Korea,südkorea
location,standort
trust,trauen
parsley,petersilie
Iran,iran
careless,unbedacht
Fanta,fanta
report,melden
rule,herrschen
acquaintance,bekanntschaft
outrageous,unverschämt
mineral water,mineralwasser
lie,liege
stool,hocker
identical,identisch
farmer,landwirt
float,schweben
admit,zugeben
human,human
inclination,neigung
seal,siegel
juicy,saftig
mean,bedeuten
simple,schlicht
praise,loben
conviction,verurteilung
optimization,optimierung
swamp,sumpf
iron,bügel
disappointed,enttäuscht
rewrite,umschreiben
guy,kerl
raw,roh
hide,verbergen
defect,defekt
quantity,quantität
capable,fähig
bear,ertragen
uptight,verklemmt
manipulate,manipulieren
director,regisseur
use,verwendung
morally,moralisch
recording,aufnahme
introduction,einführung
succeed,gelingen
exist,existieren
staff,personal
offer,anbieten
measure,maßnahme
introduction,einleitung
steering,steuerung
January,januar
use,nutzung
waiver,verzicht
recorder,blockflöte
plans,pläne
systematic,systematisch
similarity,ähnlichkeit
folding rule,zollstock
wave,winken
decorate,dekorieren
opaque,undurchsichtig
creep,kriechen
formulas,formeln
way out,ausweg
sensual,sinnlich
share,aktie
blessing,segen
dandelion,pusteblume
image,abbild
button,taste
purity,reinheit
minimal,minimal
pulse,impuls
sincere,aufrichtig
shower,brause
talk,gerede
villa,villa
allow,zulassen
rise,aufstieg
refuse,verweigern
anchor,anker
ambitious,strebsam
rudder,ruder
track,spur
innocent,unschuldig
entertain,unterhalten
forgiveness,verzeihung
recognized,anerkannt
delegates,abgeordnete
nowhere,nirgendwo
board,vorstand
dismissed,entlassen
Dresden,dresden
call,ruf
west,westlich
necessary,erforderlich
basically,grundsätzlich
Fritz,fritz
general,general
satisfaction,befriedigung
moped,moped
Chile,chile
forbid,verbieten
carpenter,zimmermann
stir,rühren
expertise,fachwissen
means of transport,fortbewegungsmittel
adult,erwachsene
red cabbage,rotkohl
check,checken
dilemma,dilemma
authentic,authentisch
arrange,abmachen
white cabbage,weißkohl
matter,materie
fatherland,vaterland
received,empfangen
discount,rabatt
mockery,hohn
force,zwingen
get lost,verlaufen
cardboard,pappe
handlebar,lenker
within,innerhalb
dominance,dominanz
interpretation,deutung
take care of,versorgen
aimless,ziellos
precaution,vorsorge
distribute,verteilen
spend,ausgeben
bouquet,strauß
bronze,bronze
further development,weiterentwicklung
damage,schaden
show,aufzeigen
bold,dreist
liar,lügner
oil,erdöl
secondary,sekundär
in vain,vergebens
fluent,fließend
drink,drink
ripe,reif
ki,ki
third,dritter
designate,bezeichnen
participation,beteiligung
design,gestaltung
archive,archiv
directly,unmittelbar
economically,ökonomisch
educator,erzieher
quit,kündigen
quickly,zügig
transience,vergänglichkeit
dungarees,latzhose
buffet,buffet
document,schriftstück
overrated,überbewertet
Croatia,kroatien
cleaning lady,putzfrau
catwalk,laufsteg
shipment,versand
metamorphosis,metamorphose
knowledge,kenntnisse
spinach,spinat
unfinished,unfertig
construct,konstruieren
conductor,schaffner
pea,erbse
chimney sweep,schornsteinfeger
taxi,taxi
mediocre,mittelmäßig
roots,wurzeln
dismantling,abbau
folder,mappe
meeting,tagung
profile,profil
kiosk,kiosk
anonymous,anonym
willingness,bereitschaft
thankful,dankbar
busy,beschäftigt
sole,sohle
liberal,liberal
regulated,geregelt
prove,belegen
paddle,paddel
tourist,tourist
mature,reife
Düsseldorf,düsseldorf
climb,steigen
floor,fußboden
municipality,kommune
partially,teilweise
rowing,rudern
kill,umbringen
afternoon,nachmittag
burn,verbrennen
on it,drauf
accordingly,entsprechend
miss,verpassen
teach,unterrichten
Franconia,franken
aspect,aspekt
fact,umstand
appear,erscheinen
economically,wirtschaftlich
combination,kombination
shape,gestalt
generally,generell
Paul,paul
specific,spezifisch
left over,übrig
productive,produktiv
check,karo
inspiration,eingebung
turn,wende
be called,heißen
inhuman,unmenschlich
orange juice,orangensaft
shark,hai
millionaire,millionär
solid,massiv
sunflower,sonnenblume
menu,menü
patent,patent
rum,rum
mom,mutti
claim,behaupten
cherry,kirsche
prank,streich
appetite,appetit
pass,vergehen
regard,achten
gamble,zocken
pest,pest
desire,begierde
committee,ausschuss
deny,verneinen
finally,schließlich
break,zerbrechen
stupid,bescheuert
at night,nachts
comb,kämmen
hurry up,beeilen
over,drüben
mouth,maul
take along,mitnehmen
exclusively,ausschließlich
dry,trocknen
fill,füllen
differentiation,differenzierung
justify,begründen
discourse,diskurs
originally,ursprünglich
youthful,jugendlich
extent,ausmaß
approach,ansatz
hang,hängen
result,ergeben
take over,übernehmen
penguin,pinguin
statics,statik
dissolve,auflösen
absence,abwesenheit
conflict,zwiespalt
gorilla,gorilla
sensation,empfindung
parcel,päckchen
bean,bohne
transverse flute,querflöte
demonstration,vorführung
harp,harfe
indirect,indirekt
stay,aufenthalt
Mexico,mexiko
Cuba,kuba
charming,charmant
Peru,peru
limitless,grenzenlos
coalition,koalition
mediation,mediation
lye,lauge
convince,überreden
chamber,kammer
carefree,sorgenfrei
freedom of expression,meinungsfreiheit
learn,erlernen
eliminate,beseitigen
tackle,angehen
interpersonal,zwischenmenschlich
animal protection,tierschutz
Virgo,jungfrau
pious,fromm
great,prima
fable,fabel
cap,kappe
there,dorthin
sink,untergehen
toe,zeh
get undressed,ausziehen
gallery,galerie
sound,klingen
bend,biegen
path,pfad
supply,versorgung
factor,faktor
serve,dienen
trend,tendenz
represent,vertreten
explicit,explizit
ready,bereit
Mainz,mainz
rye,roggen
character trait,charaktereigenschaft
popular,populär
nondescript,unscheinbar
prominent,prominent
turnip,rübe
harmonica,mundharmonika
Romania,rumänien
want,möchten
scholarship,stipendium
squirrel,eichhörnchen
servant,knecht
glove,handschuh
deck chair,liegestuhl
chives,schnittlauch
anvil,amboss
facts,tatsachen
sandpaper,schleifpapier
Slovakia,slowakei
tie,schlips
acquire,erwerben
red wine,rotwein
pointless,zwecklos
upheaval,umbruch
autonomous,autonom
mystical,mystisch
job,arbeitsstelle
sponge,schwamm
roundabout,kreisel
HIV,hiv
reluctance,unlust
advise,beraten
anyway,immerhin
snout,schnauze
mark,mark
elbow,ellenbogen
hungry,hungrig
applause,beifall
terrain,gelände
wash,spülen
bend,beugen
Italian,italienisch
frosted,matt
residents,bewohner
revenge,rache
while,weile
Helmut,helmut
medium,medium
primary,primär
sake,willen
course,verlauf
Bonn,bonn
attachment,anhang
Klaus,klaus
interview,interview
vest,weste
cliché,floskel
move forward,weiterkommen
panties,schlüpfer
needy,bedürftig
spade,spaten
focus,konzentrieren
VIP,vip
parrot,papagei
monologue,monolog
teach,beibringen
hostile,feindlich
whisper,flüstern
studio,studio
dragon,drachen
band,bande
strive,streben
consider,bedenken
sender,absender
bubble,blase
sieve,sieb
beige,beige
arena,manege
scar,narbe
maid,magd
baptism,taufe
bad,übel
self-determination,selbstbestimmung
certainly,gewiss
beg,betteln
bite,beißen
destroy,vernichten
just,bloß
weigh,wiegen
fan,fan
treat,behandeln
Brandenburg,brandenburg
tow,schleppen
away,fort
before,zuvor
hits,treffer
traitor,verräter
fingernail,fingernagel
things,zeug
somehow,irgendwie
normally,normalerweise
command,beherrschen
in the meantime,inzwischen
cough,husten
bye,tschüss
allegedly,vermutlich
contain,enthalten
fully,völlig
expressly,ausdrücklich
foreground,vordergrund
theoretically,theoretisch
significant,wesentlich
variety,vielzahl
appear,auftreten
Frederick,friedrich
description,umschreibung
unselfish,uneigennützig
officer,offizier
dissertation,dissertation
complete,fertigstellen
parachute,fallschirm
categorize,kategorisieren
portrait,portrait
walking aid,gehhilfe
complete,vervollständigen
move,fortbewegen
hate,hassen
regret,bereuen
workshop,workshop
yield,ertrag
accordion,akkordeon
admire,bewundern
subjectivity,subjektivität
suppress,unterdrücken
deficit,defizit
peculiarity,eigenart
school leaving certificate,schulabschluss
despite,trotz
melon,melone
stimulus,reiz
charge,ladung
blade,klinge
incident,vorfall
compartment,abteil
win,siegen
photo,photo
brag,prahlen
sleeve,ärmel
matter,angelegenheit
pick,pflücken
grind,schleifen
fishing,fischen
flap,klappe
generate,erzeugen
Federal Republic,bundesrepublik
technically,technisch
Russian,russisch
civil,bürgerlich
Michael,michael
installer,installateur
get rid of,wegmachen
library,bücherei
immigrants,einwanderer
working group,arbeitsgruppe
unstable,labil
structure,strukturieren
make-up,schminken
Tunisia,tunesien
to be there,dabeisein
pursue,nachgehen
frail,gebrechlich
scooter,motorroller
wedding ring,ehering
ongoing,fortlaufend
hairdresser,frisör
changeable,wechselhaft
wrench,schraubenschlüssel
reckless,leichtsinnig
sickle,sichel
metro,metro
documentation,dokumentation
address,anschrift
self-esteem,selbstwert
inadequate,mangelhaft
just,mal
stylish,stilvoll
pack,rudel
independence,eigenständigkeit
costumes,trachten
voices,stimmen
aging,altern
thoughtfulness,rücksichtnahme
master,meistern
crazy,irre
moody,launisch
in total,insgesamt
variety,sorte
murder,ermorden
insert,einsetzen
blunt,stumpf
lick,lecken
group,konzern
howl,heulen
income,einnahme
registration,anmeldung
Bundesliga,bundesliga
tour,tour
forehead,stirn
up,hinauf
down,hinab
accusation,vorwurf
bride,braut
square meters,quadratmeter
idiot,trottel
representative,vertreter
theology,theologie
century,jahrhundert
principle,prinzip
million,million
consequently,folglich
Walter,walter
barley,gerste
are sufficient,reichen
extend,verlängern
exclusive,exklusiv
butcher,fleischer
humanism,humanismus
curtain,gardine
physiotherapy,physiotherapie
lively,lebhaft
placement,platzierung
radio,funk
conversion,umwandlung
rocking chair,schaukelstuhl
femininity,weiblichkeit
pack,packung
informative,informativ
musty,muffig
humanity,humanität
delivery,liefern
WiFi,wlan
confession,beichte
leopard,leopard
forecast,prognose
determine,ermitteln
get lost,verirren
exercise,ausüben
circle of friends,freundeskreis
spring,frühjahr
custom,sitte
fan,fächer
spontaneous,spontan
translate,übersetzen
Swiss,schweizer
bark,rinde
something,irgendwas
Viennese,wiener
South Africa,südafrika
entrepreneur,unternehmer
bump,stoßen
springs,federn
sink,sinken
Nuremberg,nürnberg
story,story
darling,liebling
relate,beziehen
resource,ressource
arise,entstehen
surely,sicherlich
Thomas,thomas
formulate,formulieren
beyond,jenseits
avoid,meiden
lobby,lobby
spontaneity,spontanität
cheetah,gepard
look up,nachsehen
to draw attention,aufmerksam machen
evening dress,abendkleid
mix,mix
skateboard,skateboard
stroller,kinderwagen
offender,straftäter
give away,verschenken
inertia,trägheit
swimsuit,badeanzug
escalator,rolltreppe
viola,viola
selection,selektion
defined,definiert
mercury,quecksilber
fall asleep,einschlafen
manufacture,fertigen
team spirit,teamgeist
respectful,respektvoll
found,gründen
true,stimmt
Prater,prater
your turn,dran
decorate,schmücken
boiler,kessel
squadron,staffel
attack,angreifen
sink,versinken
feed,füttern
investment,investition
director,direktor
behind,hinter
connection,anschluss
quite,ziemlich
inquiry,anfrage
notice,bescheid
contractions,wehen
pick up,abholen
balance sheet,bilanz
make possible,ermöglichen
confirmed,bestätigt
William,wilhelm
opinion,auffassung
durability,haltbarkeit
look,hinschauen
mediator,mediator
determination,ermittlung
orientation,ausrichtung
role play,rollenspiel
cape,cape
seduce,verführen
blazer,blazer
arrange,anordnen
communicative,kommunikativ
free,befreien
unpredictable,unvorhersehbar
continents,kontinente
crazy,bekloppt
check off,abhaken
eyelashes,wimpern
fellow,gefährte
New Zealand,neuseeland
weekly,wöchentlich
hobbies,hobbies
ethically,ethisch
congress,kongress
destination,reiseziel
self-image,selbstbild
hedgehog,igel
smoking,smoking
outstanding,herausstechend
poodle,pudel
long jump,weitsprung
S-Bahn,s-bahn
exit,ausstieg
panorama,panorama
zeal,eifer
realize,verwirklichen
partner,partnerin
self-realization,selbstverwirklichung
build,errichten
material,materiell
final,finale
spouse,ehepartner
Mannheim,mannheim
in the meantime,mittlerweile
pour,gießen
swan,schwan
shower,brausen
shoulder,schulter
tear,reißen
mission,mission
rush,rauschen
American,amerikaner
chop,hacken
Heinz,heinz
swarm,schwarm
afterward,anschließend
foundation,stiftung
script,drehbuch
deaf,taub
host,gastgeber
empirically,empirisch
John,johannes
federal government,bundesregierung
Martin,martin
journal,journal
Rudolf,rudolf
George,georg
exclude,ausschließen
Cambridge,cambridge
showcase,vitrine
traffic sign,verkehrsschild
tights,strumpfhose
flaw,makel
bracket,klammer
breastfeeding,stillen
Portugal,portugal
mole,maulwurf
gin,gin
chimpanzee,schimpanse
aubergine,aubergine
submission,unterwerfung
projection,projektion
whiskey,whisky
pull through,durchziehen
guinea pigs,meerschweinchen
procure,beschaffen
jurisdiction,zuständigkeit
lever,hebel
develop,erarbeiten
designation,benennung
miss,fräulein
sparrow,spatz
shoemaker,schuster
succeed,klappen
secured,gesichert
outside,außerhalb
unity,eintracht
because of,aufgrund
shame,schande
milking,melken
increase,erhöhen
Salzburg,salzburg
clay,lehm
melt,schmelzen
whistle,pfeifen
sparkle,funkeln
recently,kürzlich
also,ebenfalls
CSU,csu
betrayed,verraten
earlier,vorhin
Oxford,oxford
quote,zitieren
declarations,angaben
socially,gesellschaftlich
mostly,überwiegend
national,national
make,vornehmen
erase,radieren
empathize,mitfühlen
scream,kreischen
dolphin,delfin
anorak,anorak
maintenance,unterhalt
sensuality,sinnlichkeit
guard,wache
ambiguous,mehrdeutig
broth,brühe
locksmith,schlosser
restrictions,einschränkungen
Afghanistan,afghanistan
prudish,prüde
millions,millionen
platform,plattform
merchant,kaufmann
race,wettlauf
non-profit,gemeinnützig
cabinet,kabinett
destructive,destruktiv
book fair,buchmesse
continue,andauern
cable car,seilbahn
liability,haftung
phone call,telefonat
swimming trunks,badehose
reference,verweis
sailing ship,segelschiff
institution,anstalt
rituals,rituale
attitude to life,lebensgefühl
chemicals,chemikalien
responsible,verantwortungsvoll
wild boar,wildschwein
scattered,zerstreut
store,lagern
life partner,lebenspartner
expression of opinion,meinungsäußerung
taboo,tabu
well-being,wohlergehen
veranda,veranda
optimist,optimist
request,auffordern
sovereignty,hoheit
mate,kamerad
mustache,schnurrbart
guard,hüten
bay,bellen
calm,beruhigen
city council,stadtrat
visitors,besucher
introduce,einführen
invite,einladen
to drive,treiben
dyeing,färben
end,enden
British,britisch
hurry,eilen
in addition,zudem
send,schicken
scene,szene
publication,veröffentlichung
next,nächster
report,berichten
Gerhard,gerhard
offer,bieten
dimension,dimension
state,staatlich
include,umfassen
origin,entstehung
reform,reform
mention,erwähnen
viewed,angesehen
fingerprint,fingerabdruck
arduous,beschwerlich
educate,erziehen
telephone number,telefonnummer
deliver,überbringen
unused,unbenutzt
zucchini,zucchini
unused,ungebraucht
purchases,einkäufe
Iceland,island
unchangeable,unveränderlich
view,einsehen
fiction,belletristik
High German,hochdeutsch
enjoyment,vergnügen
shorts,shorts
hydrochloric acid,salzsäure
balance,ausgleichen
lifestyle,lifestyle
wagon,waggon
acceleration,beschleunigung
disposal,entsorgung
Kiel,kiel
illustration,illustration
articulation,artikulation
battle,kämpfen
milieu,milieu
support,rückhalt
leave behind,hinterlassen
strengthen,stärken
return,rückkehr
out of here,heraus
insane,wahnsinnig
director,regie
trainer,trainer
flow,strömung
food,speise
publish,veröffentlichen
knock,klopfen
prepare,zubereiten
shake,rütteln
fifty,fünfzig
vary,schwanken
thousand,tausend
financing,finanzierung
pound,pfund
troop,truppe
bile,galle
swing,schwingen
only ,lediglich
transmitted,übertragen
proceed,vorgehen
take into account,berücksichtigen
formulation,formulierung
Wiesbaden,wiesbaden
democratically,demokratisch
works,wirken
meticulously,akribisch
event,geschehnis
bitch,zicke
moist,feucht
joints,gelenke
quotation marks,anführungszeichen
sideboard,anrichte
rhino,nashorn
editing,bearbeitung
air pollution,luftverschmutzung
Slovenia,slowenien
roofer,dachdecker
rake,harke
verify,verifizieren
leek,porree
Samaritan,samariter
educator,pädagoge
sailboat,segelboot
dining table,esstisch
phrase,phrase
self-initiative,eigeninitiative
continue,fortsetzen
undecided,unschlüssig
scarf,halstuch
bedside table,nachttisch
sightseeing attractions,sehenswürdigkeiten
contagious,ansteckend
enriching,bereichernd
ventilate,lüften
serious,schwerwiegend
folk festival,volksfest
peer pressure,gruppenzwang
professional life,berufsleben
split,spalten
livelihood,lebensunterhalt
per mille,promille
voluntarily,ehrenamtlich
pawl,klinke
lure,locken
rain,regnen
claw,kralle
Bremen,bremen
gain weight,zunehmen
bring along,mitbringen
forty,vierzig
bull,bulle
preserve,wahren
cover,zudecken
motto,motto
responsible,zuständig
jaw,kiefer
see you again,wiedersehen
bet,wetten
home,hause
participate,beteiligen
Jewish,jüdisch
triangle,triangel
survive,überstehen
figuratively,bildlich
migration background,migrationshintergrund
quote,quote
objection,einspruch
loud,laute
equipment,ausstattung
rowing boat,ruderboot
ginger,ingwer
budgie,wellensittich
continuing,weiterführend
demonstrate,vorführen
refund,erstatten
birthdays,geburtstage
telescope,fernrohr
holidays,feiertage
supernatural,übernatürlich
material,werkstoff
opposites,gegensätze
occupied,besetzt
irreplaceable,unersetzlich
insert,einlegen
consideration,gegenleistung
Argentina,argentinien
plum,pflaume
secretariat,sekretariat
pillow,kopfkissen
attach,anhängen
sink,spüle
broke,pleite
intact,intakt
around,herum
fir,tanne
Berliner,berliner
cia,cia
fire,feuern
lip,lippe
seed,saat
come along,mitkommen
cut,abschneiden
car driver,autofahrer
candidate,kandidat
Sydney,sydney
greet,grüßen
municipal council,gemeinderat
halftime,halbzeit
stride,schreiten
edition,auflage
some,einigen
point out,weisen
at the same time,gleichzeitig
manual,handbuch
Jew,jude
disposal,verfügung
American,amerikanisch
scepter,zepter
symbiosis,symbiose
English,engländer
transgress,übertreten
bird's eye view,vogelperspektive
spread,ausbreiten
beam,strahl
bubble,sprudeln
self-doubt,selbstzweifel
aristocracy,aristokratie
displeasure,unmut
mute,dampfer
doctor's visit,arztbesuch
